,Object-ID,SYS_CODE,LOC_NAME,BED_CODE,MAN_NAME,DES_TYPE,CAT_DES,BLD_CODE,ADDRESS,ST_CODE,LAT,LON,COM_DIST,COUN_DIS,CENSUS_TRACT,BOR_BLOCK,NTA,NTA_NAME,ADM_DIST,DBN_CODE,SCH_NAME,YEAR,TOT_ENRO,GRADE PK,GRADE K,GRADE 1,GRADE 2,GRADE 3,GRADE 4,GRADE 5,GRADE 6,GRADE 7,GRADE 8,GRADE 9,GRADE 10,GRADE 11,GRADE 12,NUM_POV,PERC_POV,ECON_IND
996,Q086,1.69365708377525e-312,P.S. Q086,343000000000,DOE,General Academic,Elementary,Q086,87-41 PARSONS BOULEVARD,NY,40.709461,-73.803001,408,24,44800,2.02455256008358e-314,QN35,Briarwood-Jamaica Hills,COMMUNITY SCHOOL DISTRICT 28,28Q086,P.S. Q086,2018-19,854,36,129,117,112,119,161,180,0,0,0,0,0,0,0,669,78%,82%
997,Q087,1.69168082119683e-312,P.S./I.S. 087 Middle Village,342000000000,DOE,General Academic,K-8,Q087,67-54 80 STREET,NY,40.711559,-73.871674,405,30,62100,1.99494815943047e-314,QN21,Middle Village,COMMUNITY SCHOOL DISTRICT 24,24Q087,P.S./I.S. 087 Middle Village,2018-19,617,71,61,65,55,51,54,70,56,55,79,0,0,0,0,345,56%,51%
998,Q088,1.69168082120177e-312,P.S. 088 Seneca,342000000000,DOE,General Academic,Elementary,Q088,60-85 CATALPA AVENUE,NY,40.704105,-73.896437,405,30,58500,1.9937228692178e-314,QN20,Ridgewood,COMMUNITY SCHOOL DISTRICT 24,24Q088,P.S. 088 Seneca,2018-19,862,36,115,125,128,139,162,157,0,0,0,0,0,0,0,645,75%,65%
999,Q089,1.69168082120671e-312,P.S. 089 Elmhurst,342000000000,DOE,General Academic,Elementary,Q089,85-28 BRITTON AVENUE,NY,40.745963,-73.879641,404,25,27100,1.98374273773709e-314,QN29,Elmhurst,COMMUNITY SCHOOL DISTRICT 24,24Q089,P.S. 089 Elmhurst,2018-19,1810,0,250,289,298,322,332,319,0,0,0,0,0,0,0,1370,76%,79%
1000,Q090,1.69316301814918e-312,P.S. 090 Horace Mann,343000000000,DOE,General Academic,Elementary,Q090,86-50 109 STREET,NY,40.696653,-73.839517,409,32,12800,2.02173639924205e-314,QN54,Richmond Hill,COMMUNITY SCHOOL DISTRICT 27,27Q090,P.S. 090 Horace Mann,2018-19,810,54,119,136,112,111,143,135,0,0,0,0,0,0,0,722,89%,71%
1001,Q091,1.69168082121659e-312,P.S. 091 Richard Arkwright,342000000000,DOE,General Academic,Elementary,Q091,68-10 CENTRAL AVE,NY,40.703503,-73.883995,405,30,62500,1.99445902159538e-314,QN19,Glendale,COMMUNITY SCHOOL DISTRICT 24,24Q091,P.S. 091 Richard Arkwright,2018-19,737,79,118,115,113,116,99,97,0,0,0,0,0,0,0,477,65%,53%
1002,Q092,1.69464521509658e-312,P.S. 092 Harry T. Stewart Sr.,343000000000,DOE,General Academic,Elementary,Q292,99-01 34 AVENUE,NY,40.755983,-73.868773,403,21,37700,1.98473087742789e-314,QN26,North Corona,COMMUNITY SCHOOL DISTRICT 30,30Q092,P.S. 092 Harry T. Stewart Sr.,2018-19,907,85,138,138,142,133,148,123,0,0,0,0,0,0,0,726,80%,83%
1003,Q093,1.69168082122647e-312,I.S. 093 Ridgewood,342000000000,DOE,General Academic,Junior High-Intermediate-Middle,Q093,66-56 FOREST AVENUE,NY,40.705609,-73.903057,405,30,58900,1.99350547489891e-314,QN20,Ridgewood,COMMUNITY SCHOOL DISTRICT 24,24Q093,I.S. 093 Ridgewood,2018-19,1124,0,0,0,0,0,0,0,382,384,358,0,0,0,0,1008,90%,74%
1004,Q094,1.6926689525231e-312,P.S. 094 David D. Porter,343000000000,DOE,General Academic,Elementary,Q094,41-77 LITTLE NECK PARKWAY,NY,40.771258,-73.738703,411,19,147900,2.01645483798208e-314,QN45,Douglas Manor-Douglaston-Little Neck,COMMUNITY SCHOOL DISTRICT 26,26Q094,P.S. 094 David D. Porter,2018-19,310,0,49,44,45,60,58,54,0,0,0,0,0,0,0,139,45%,36%
1005,Q095,1.69415114946556e-312,P.S. 095 Eastwood,343000000000,DOE,General Academic,Elementary,Q095,179-01 90 AVENUE,NY,40.711295,-73.783283,412,27,46800,2.02524425198775e-314,QN61,Jamaica,COMMUNITY SCHOOL DISTRICT 29,29Q095,P.S. 095 Eastwood,2018-19,1441,0,231,222,237,231,257,263,0,0,0,0,0,0,0,991,69%,74%
1006,Q096,1.69316301817882e-312,P.S. 096,343000000000,DOE,General Academic,Elementary,Q096,130-01 ROCKAWAY BOULEVARD,NY,40.675369,-73.808128,410,28,18000,2.03403863332943e-314,QN55,South Ozone Park,COMMUNITY SCHOOL DISTRICT 27,27Q096,P.S. 096,2018-19,314,35,53,34,47,49,44,52,0,0,0,0,0,0,0,260,83%,70%
1007,Q097,1.69316301818376e-312,P.S. 097 Forest Park,343000000000,DOE,General Academic,Elementary,Q097,85-52 85 STREET,NY,40.694232,-73.860031,409,32,1200,2.02001210618554e-314,QN53,Woodhaven,COMMUNITY SCHOOL DISTRICT 27,27Q097,P.S. 097 Forest Park,2018-19,714,36,119,106,117,108,108,120,0,0,0,0,0,0,0,594,83%,71%
1008,Q098,1.69266895254286e-312,P.S. 098 The Douglaston School,343000000000,DOE,General Academic,Elementary,Q098,40-20 235 STREET,NY,40.768906,-73.749998,411,19,148300,2.01619310967058e-314,QN45,Douglas Manor-Douglaston-Little Neck,COMMUNITY SCHOOL DISTRICT 26,26Q098,P.S. 098 The Douglaston School,2018-19,281,18,47,50,41,47,39,39,0,0,0,0,0,0,0,57,20%,20%
1009,Q099,1.69365708383948e-312,P.S. 099 Kew Gardens,343000000000,DOE,General Academic,Elementary,Q099,82-37 KEW GARDENS ROAD,NY,40.711502,-73.827722,409,29,21600,1.99286318955932e-314,QN60,Kew Gardens,COMMUNITY SCHOOL DISTRICT 28,28Q099,P.S. 099 Kew Gardens,2018-19,781,0,127,107,112,107,120,126,82,0,0,0,0,0,0,481,62%,55%
1010,Q100,1.69316301819858e-312,P.S. 100 Glen Morris,343000000000,DOE,General Academic,Elementary,Q100,111-11 118 STREET,NY,40.679694,-73.821545,410,28,10200,2.03368783387518e-314,QN55,South Ozone Park,COMMUNITY SCHOOL DISTRICT 27,27Q100,P.S. 100 Glen Morris,2018-19,964,83,151,151,160,135,127,157,0,0,0,0,0,0,0,568,59%,64%
1011,Q101,1.69365708384936e-312,P.S. 101 School in the Gardens,343000000000,DOE,General Academic,Elementary,Q101,2 RUSSELL PLACE,NY,40.715543,-73.843400,406,29,72300,1.99241853047806e-314,QN17,Forest Hills,COMMUNITY SCHOOL DISTRICT 28,28Q101,P.S. 101 School in the Gardens,2018-19,672,18,116,106,105,114,112,86,15,0,0,0,0,0,0,97,14%,13%
1012,Q102,1.69168082127094e-312,P.S. 102 Bayview,342000000000,DOE,General Academic,K-8,Q102,55-24 VAN HORN STREET,NY,40.733033,-73.878243,404,25,47900,1.99048674862479e-314,QN50,Elmhurst-Maspeth,COMMUNITY SCHOOL DISTRICT 24,24Q102,P.S. 102 Bayview,2018-19,1303,40,126,130,113,131,155,173,148,141,146,0,0,0,0,1088,84%,67%
1013,Q104,1.69316301821834e-312,P.S. 104 The Bays Water,343000000000,DOE,General Academic,Elementary,Q104,26-01 MOTT AVENUE,NY,40.608002,-73.764621,414,31,100801,2.05379630566092e-314,QN15,Far Rockaway-Bayswater,COMMUNITY SCHOOL DISTRICT 27,27Q104,P.S. 104 The Bays Water,2018-19,634,44,77,91,105,108,105,104,0,0,0,0,0,0,0,492,78%,84%
1014,Q105,1.69316301822329e-312,P.S. 105 The Bay School,343000000000,DOE,General Academic,K-8,Q105,420 BEACH ��������������,NY,40.595911,-73.780961,414,31,97203,2.05518463111386e-314,QN12,Hammels-Arverne-Edgemere,COMMUNITY SCHOOL DISTRICT 27,27Q105,P.S. 105 The Bay School,2018-19,832,34,91,85,73,82,111,94,97,83,82,0,0,0,0,735,88%,93%
1015,Q106,1.69316301822823e-312,Lighthouse Elementary School,343000000000,DOE,General Academic,Elementary,Q106,180 BEACH ��������������,NY,40.594738,-73.766846,414,31,99200,2.05462635274416e-314,QN12,Hammels-Arverne-Edgemere,COMMUNITY SCHOOL DISTRICT 27,27Q106,Lighthouse Elementary School,2018-19,209,17,26,33,38,20,43,32,0,0,0,0,0,0,0,199,95%,95%
1016,Q107,1.69217488694148e-312,P.S. 107 Thomas A Dooley,343000000000,DOE,General Academic,Elementary,Q107,167-02 45 AVENUE,NY,40.755364,-73.799476,407,19,119500,2.00316940733068e-314,QN52,East Flushing,COMMUNITY SCHOOL DISTRICT 25,25Q107,P.S. 107 Thomas A Dooley,2018-19,938,68,150,151,136,134,137,162,0,0,0,0,0,0,0,701,75%,58%
1017,Q108,1.69316301823811e-312,P.S. 108 Captain Vincent G. Fowler,343000000000,DOE,General Academic,Elementary,Q108,108-10 109 AVENUE,NY,40.679083,-73.831025,410,28,9600,2.03295662165999e-314,QN55,South Ozone Park,COMMUNITY SCHOOL DISTRICT 27,27Q108,P.S. 108 Captain Vincent G. Fowler,2018-19,1412,36,193,207,233,221,264,258,0,0,0,0,0,0,0,1155,82%,63%
1018,Q109,1.69415114953473e-312,Jean Nuzzi Intermediate School,343000000000,DOE,General Academic,Junior High-Intermediate-Middle,Q109,213-10 92 AVENUE,NY,40.720074,-73.746375,413,23,54200,2.02876199938614e-314,QN34,Queens Village,COMMUNITY SCHOOL DISTRICT 29,29Q109,Jean Nuzzi Intermediate School,2018-19,1164,0,0,0,0,0,0,0,409,395,360,0,0,0,0,759,65%,55%
1019,Q110,1.69168082131046e-312,P.S. 110,342000000000,DOE,General Academic,Elementary,Q315,43-18 97TH PLACE,NY,40.745995,-73.866372,404,21,37500,1.98423187063152e-314,QN26,North Corona,COMMUNITY SCHOOL DISTRICT 24,24Q110,P.S. 110,2018-19,894,0,168,178,176,187,131,54,0,0,0,0,0,0,0,818,92%,88%
1020,Q111,1.69464521519045e-312,P.S. 111 Jacob Blackwell,343000000000,DOE,General Academic,K-8,Q111,37-15 13 STREET,NY,40.758342,-73.939181,401,26,4300,1.97805604215346e-314,QN68,Queensbridge-Ravenswood-Long Island City,COMMUNITY SCHOOL DISTRICT 30,30Q111,P.S. 111 Jacob Blackwell,2018-19,339,23,47,45,49,38,30,24,37,26,20,0,0,0,0,308,91%,95%
1021,Q112,1.69464521519539e-312,P.S. 112 Dutch Kills,343000000000,DOE,General Academic,Elementary,Q112,25-05 37 AVENUE,NY,40.757293,-73.933562,401,26,3300,1.97796216968075e-314,QN68,Queensbridge-Ravenswood-Long Island City,COMMUNITY SCHOOL DISTRICT 30,30Q112,P.S. 112 Dutch Kills,2018-19,450,61,53,66,65,77,63,65,0,0,0,0,0,0,0,366,81%,87%
1022,Q113,1.69168082132529e-312,P.S./I.S. 113 Anthony J. Pranzo,342000000000,DOE,General Academic,K-8,Q113,78-23 87TH STREET,NY,40.705476,-73.861493,405,30,63700,1.99526436786667e-314,QN19,Glendale,COMMUNITY SCHOOL DISTRICT 24,24Q113,P.S./I.S. 113 Anthony J. Pranzo,2018-19,884,36,88,96,90,85,95,89,105,100,100,0,0,0,0,410,46%,33%
1023,Q114,1.69316301826775e-312,P.S./M.S. 114 Belle Harbor,343000000000,DOE,General Academic,K-8,Q114,134-01 CRONSTON AVENUE,NY,40.577552,-73.854364,414,32,92800,2.05658283590346e-314,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,COMMUNITY SCHOOL DISTRICT 27,27Q114,P.S./M.S. 114 Belle Harbor,2018-19,678,36,95,78,89,83,104,76,48,28,41,0,0,0,0,174,26%,17%
1024,Q115,1.69266895262685e-312,The James J. Ambrose School,343000000000,DOE,General Academic,Elementary,Q115,80-51 261 STREET,NY,40.744201,-73.709404,413,23,157902,2.01933028620703e-314,QN44,Glen Oaks-Floral Park-New Hyde Park,COMMUNITY SCHOOL DISTRICT 26,26Q115,The James J. Ambrose School,2018-19,778,54,112,130,126,125,117,114,0,0,0,0,0,0,0,295,38%,35%
1025,Q116,1.69415114956932e-312,P.S./I.S. 116 William C. Hughley,343000000000,DOE,General Academic,K-8,Q116,107-25 WREN PLACE,NY,40.700840,-73.781839,412,27,41400,2.02690431255778e-314,QN01,South Jamaica,COMMUNITY SCHOOL DISTRICT 29,29Q116,P.S./I.S. 116 William C. Hughley,2018-19,771,43,78,114,83,70,91,78,82,74,58,0,0,0,0,585,76%,78%
1026,Q117,1.69365708392841e-312,P.S. 117 J. Keld / Briarwood School,343000000000,DOE,General Academic,Elementary,Q117,85-15 143 STREET,NY,40.710428,-73.812968,408,24,23200,2.02430066021998e-314,QN35,Briarwood-Jamaica Hills,COMMUNITY SCHOOL DISTRICT 28,28Q117,P.S. 117 J. Keld / Briarwood School,2018-19,974,69,135,156,165,128,171,150,0,0,0,0,0,0,0,663,68%,65%
1027,Q118,1.6941511495792e-312,P.S. 118 Lorraine Hansberry,343000000000,DOE,General Academic,Elementary,Q118,190-20 109 ROAD,NY,40.703182,-73.765237,412,27,50400,2.03024422053288e-314,QN07,Hollis,COMMUNITY SCHOOL DISTRICT 29,29Q118,P.S. 118 Lorraine Hansberry,2018-19,451,32,59,68,70,62,70,90,0,0,0,0,0,0,0,316,70%,71%
1028,Q119,1.69168082135493e-312,I.S. 119 The Glendale,342000000000,DOE,General Academic,K-8,Q119,74-01 78 AVENUE,NY,40.705187,-73.875073,405,30,63301,1.99509637566577e-314,QN19,Glendale,COMMUNITY SCHOOL DISTRICT 24,24Q119,I.S. 119 The Glendale,2018-19,1275,0,88,111,103,116,120,118,226,219,174,0,0,0,0,936,73%,47%
1029,Q120,1.69217488700571e-312,P.S. 120 Queens,343000000000,DOE,General Academic,Elementary,Q120,58-01 136 STREET,NY,40.745215,-73.828674,407,20,80301,2.00774938746851e-314,QN62,Queensboro Hill,COMMUNITY SCHOOL DISTRICT 25,25Q120,P.S. 120 Queens,2018-19,976,54,150,167,143,131,168,163,0,0,0,0,0,0,0,693,71%,75%
1030,Q121,1.69365708394818e-312,P.S. 121 Queens,343000000000,DOE,General Academic,Elementary,Q121,126-10 109 AVENUE,NY,40.683585,-73.815330,410,28,17000,2.03360878337185e-314,QN55,South Ozone Park,COMMUNITY SCHOOL DISTRICT 28,28Q121,P.S. 121 Queens,2018-19,882,35,118,117,142,138,173,159,0,0,0,0,0,0,0,691,78%,60%
1031,Q122,1.6946452152448e-312,P.S. 122 Mamie Fay,343000000000,DOE,General Academic,K-8,Q122,21-21 DITMARS BOULEVARD,NY,40.780507,-73.915785,401,22,10300,1.98061036154245e-314,QN72,Steinway,COMMUNITY SCHOOL DISTRICT 30,30Q122,P.S. 122 Mamie Fay,2018-19,1366,36,167,153,177,167,189,161,123,102,91,0,0,0,0,651,48%,47%
1032,Q123,1.69316301831222e-312,P.S. 123,343000000000,DOE,General Academic,Elementary,Q123,145-01 119 AVENUE,NY,40.678913,-73.795571,412,28,18402,2.0356443382793e-314,QN76,Baisley Park,COMMUNITY SCHOOL DISTRICT 27,27Q123,P.S. 123,2018-19,668,51,101,81,105,105,121,104,0,0,0,0,0,0,0,554,83%,66%
1033,Q124,1.69316301831716e-312,P.S. 124 Osmond A Church,343000000000,DOE,General Academic,K-8,Q124,129-15 150 AVENUE,NY,40.665669,-73.811266,410,28,84602,2.03496746389791e-314,QN55,South Ozone Park,COMMUNITY SCHOOL DISTRICT 27,27Q124,P.S. 124 Osmond A Church,2018-19,1134,0,75,94,124,121,124,143,157,162,134,0,0,0,0,666,59%,65%
1034,Q125,1.69168082138457e-312,I.S. 125 Thom J. McCann Woodside,342000000000,DOE,General Academic,Junior High-Intermediate-Middle,Q125,46-02 47 AVENUE,NY,40.740452,-73.918762,402,26,23500,1.98754704568039e-314,QN31,Hunters Point-Sunnyside-West Maspeth,COMMUNITY SCHOOL DISTRICT 24,24Q125,I.S. 125 Thom J. McCann Woodside,2018-19,1509,0,0,0,0,0,0,0,374,565,570,0,0,0,0,1113,74%,77%
1035,Q126,1.69464521526456e-312,Albert Shanker School for Visual and Performing Ar,343000000000,DOE,General Academic,Junior High-Intermediate-Middle,Q126,31-51 21 STREET,NY,40.766008,-73.929990,401,22,7700,1.97899476688055e-314,QN70,Astoria,COMMUNITY SCHOOL DISTRICT 30,30Q126,Albert Shanker School for Visual and Performing Ar,2018-19,692,0,0,0,0,0,0,0,221,238,233,0,0,0,0,587,85%,79%
1036,Q127,1.6946452152695e-312,P.S. 127 Aerospace Science Magnet School,343000000000,DOE,General Academic,K-8,Q127,98-01 25 AVENUE,NY,40.765507,-73.870931,403,21,35700,1.98174177928242e-314,QN27,East Elmhurst,COMMUNITY SCHOOL DISTRICT 30,30Q127,P.S. 127 Aerospace Science Magnet School,2018-19,1256,40,118,119,113,143,120,123,180,151,149,0,0,0,0,1073,85%,76%
1037,Q128,1.6916808213994e-312,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elemen",342000000000,DOE,General Academic,K-8,Q247,69-10 65th Drive,NY,40.715005,-73.885974,405,30,65900,1.99121796874503e-314,QN21,Middle Village,COMMUNITY SCHOOL DISTRICT 24,24Q128,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elemen",2018-19,952,0,82,78,110,98,100,124,129,132,99,0,0,0,0,254,27%,23%
1038,Q129,1.69217488705018e-312,P.S. 129 Patricia Larkin,343000000000,DOE,General Academic,Elementary,Q129,128-02 7 AVENUE,NY,40.789926,-73.839505,407,19,94500,1.9959066339377e-314,QN49,Whitestone,COMMUNITY SCHOOL DISTRICT 25,25Q129,P.S. 129 Patricia Larkin,2018-19,1079,0,173,189,169,175,186,187,0,0,0,0,0,0,0,817,76%,62%
1039,Q130,1.69217488705512e-312,P.S. 130,343000000000,DOE,General Academic,Elementary,Q130,200-01 42 AVENUE,NY,40.760219,-73.784009,411,19,146300,2.00690947587058e-314,QN46,Bayside-Bayside Hills,COMMUNITY SCHOOL DISTRICT 25,25Q130,P.S. 130,2018-19,407,18,51,68,78,72,65,55,0,0,0,0,0,0,0,175,43%,39%
1040,Q131,1.69415114964342e-312,P.S. 131 Abigail Adams,343000000000,DOE,General Academic,Elementary,Q131,170-45 84 AVENUE,NY,40.717150,-73.794061,408,24,45600,2.02505156638587e-314,QN35,Briarwood-Jamaica Hills,COMMUNITY SCHOOL DISTRICT 29,29Q131,P.S. 131 Abigail Adams,2018-19,748,0,100,99,132,135,127,155,0,0,0,0,0,0,0,674,90%,67%
1041,Q132,1.69415114964837e-312,P.S. 132 Ralph Bunche,343000000000,DOE,General Academic,Elementary,Q132,132-15 218 STREET,NY,40.681948,-73.749300,413,31,62600,2.04013046323672e-314,QN66,Laurelton,COMMUNITY SCHOOL DISTRICT 29,29Q132,P.S. 132 Ralph Bunche,2018-19,362,31,57,60,53,66,51,44,0,0,0,0,0,0,0,276,76%,62%
1042,Q133,1.69266895271578e-312,P.S. 133 Queens,343000000000,DOE,General Academic,Elementary,Q133,248-05 86 AVENUE,NY,40.732458,-73.717819,413,23,157101,2.01883127990473e-314,QN43,Bellerose,COMMUNITY SCHOOL DISTRICT 26,26Q133,P.S. 133 Queens,2018-19,584,47,83,98,96,96,95,69,0,0,0,0,0,0,0,336,58%,41%
1043,Q134,1.69415114965825e-312,P.S. 134 Hollis,343000000000,DOE,General Academic,Elementary,Q134,203-02 109 AVENUE,NY,40.707535,-73.754747,412,27,50800,2.0301453831945e-314,QN07,Hollis,COMMUNITY SCHOOL DISTRICT 29,29Q134,P.S. 134 Hollis,2018-19,332,23,52,44,49,53,57,54,0,0,0,0,0,0,0,233,70%,70%
1044,Q135,1.69415114966319e-312,The Bellaire School,343000000000,DOE,General Academic,Elementary,Q135,207-11 89 AVENUE,NY,40.720864,-73.757591,413,23,49200,2.02854461791296e-314,QN06,Jamaica Estates-Holliswood,COMMUNITY SCHOOL DISTRICT 29,29Q135,The Bellaire School,2018-19,932,83,145,136,128,133,142,165,0,0,0,0,0,0,0,519,56%,57%
1045,Q136,1.69415114966813e-312,P.S. 136 Roy Wilkins,343000000000,DOE,General Academic,Elementary,Q136,201-15 115 AVENUE,NY,40.698940,-73.752694,412,27,52000,2.03069874659915e-314,QN08,St. Albans,COMMUNITY SCHOOL DISTRICT 29,29Q136,P.S. 136 Roy Wilkins,2018-19,581,48,77,84,89,90,80,113,0,0,0,0,0,0,0,413,71%,66%
1046,Q137,1.69316301838139e-312,M.S. 137 America's School of Heroes,343000000000,DOE,General Academic,Junior High-Intermediate-Middle,Q137,109-15 98 STREET,NY,40.678112,-73.839377,410,32,8600,2.02157828489561e-314,QN56,Ozone Park,COMMUNITY SCHOOL DISTRICT 27,27Q137,M.S. 137 America's School of Heroes,2018-19,1916,0,0,0,0,0,0,0,669,627,620,0,0,0,0,1579,82%,69%
1047,Q138,1.69415114967801e-312,P.S./M.S. 138 Sunrise,343000000000,DOE,General Academic,K-8,Q138,251-11 WELLER AVENUE,NY,40.659876,-73.734342,413,31,66000,2.04334681725138e-314,QN05,Rosedale,COMMUNITY SCHOOL DISTRICT 29,29Q138,P.S./M.S. 138 Sunrise,2018-19,711,39,52,53,58,58,60,53,107,118,113,0,0,0,0,539,76%,61%
1048,Q139,1.69365708403711e-312,P.S. 139 Rego Park,343000000000,DOE,General Academic,Elementary,Q139,93-06 63 DRIVE,NY,40.728012,-73.862561,406,29,69300,1.99155393980706e-314,QN18,Rego Park,COMMUNITY SCHOOL DISTRICT 28,28Q139,P.S. 139 Rego Park,2018-19,732,0,122,120,113,120,129,128,0,0,0,0,0,0,0,439,60%,55%
1049,Q140,1.69365708404205e-312,P.S. 140 Edward K Ellington,343000000000,DOE,General Academic,Elementary,Q140,166-01 116 AVENUE,NY,40.687486,-73.781255,412,27,27800,2.03723524003429e-314,QN76,Baisley Park,COMMUNITY SCHOOL DISTRICT 28,28Q140,P.S. 140 Edward K Ellington,2018-19,476,27,79,73,72,72,59,94,0,0,0,0,0,0,0,428,90%,76%
1050,Q141,1.69464521533867e-312,I.S. 141 The Steinway,343000000000,DOE,General Academic,Junior High-Intermediate-Middle,Q141,37-11 21 AVENUE,NY,40.775766,-73.904508,401,22,12301,1.98026451559037e-314,QN72,Steinway,COMMUNITY SCHOOL DISTRICT 30,30Q141,I.S. 141 The Steinway,2018-19,1180,0,0,0,0,0,0,0,420,377,383,0,0,0,0,681,58%,59%
1051,Q143,1.69168082147351e-312,P.S. 143 Louis Armstrong,342000000000,DOE,General Academic,Elementary,Q143,34-74 113 STREET,NY,40.755393,-73.855715,403,21,38100,1.9849383884576e-314,QN26,North Corona,COMMUNITY SCHOOL DISTRICT 24,24Q143,P.S. 143 Louis Armstrong,2018-19,1346,0,225,191,193,249,239,249,0,0,0,0,0,0,0,1268,94%,89%
1052,Q144,1.69365708406181e-312,P.S. 144 Col Jeromus Remsen,343000000000,DOE,General Academic,Elementary,Q144,93-02 69 AVENUE,NY,40.714890,-73.852398,406,29,72900,1.99213197240347e-314,QN17,Forest Hills,COMMUNITY SCHOOL DISTRICT 28,28Q144,P.S. 144 Col Jeromus Remsen,2018-19,905,54,174,151,147,145,112,122,0,0,0,0,0,0,0,194,21%,20%
1053,Q145,1.69464521535844e-312,I.S. 145 Joseph Pulitzer,343000000000,DOE,General Academic,Junior High-Intermediate-Middle,Q145,33-34 80 STREET,NY,40.754389,-73.887523,403,25,28500,1.98244828574498e-314,QN28,Jackson Heights,COMMUNITY SCHOOL DISTRICT 30,30Q145,I.S. 145 Joseph Pulitzer,2018-19,1709,0,0,0,0,0,0,0,608,531,570,0,0,0,0,1535,90%,79%
1054,Q146,1.69316301842585e-312,P.S. 146 Howard Beach,343000000000,DOE,General Academic,K-8,Q146,98-01 159 AVENUE,NY,40.660531,-73.834896,410,32,88400,2.04626181197282e-314,QN57,Lindenwood-Howard Beach,COMMUNITY SCHOOL DISTRICT 27,27Q146,P.S. 146 Howard Beach,2018-19,623,33,51,51,55,75,78,87,66,72,55,0,0,0,0,290,47%,28%
1055,Q147,1.69415114972248e-312,P.S./M.S. 147 Ronald McNair,343000000000,DOE,General Academic,K-8,Q147,218-01 116 AVENUE,NY,40.698028,-73.740140,413,27,59800,2.03209200183911e-314,QN33,Cambria Heights,COMMUNITY SCHOOL DISTRICT 29,29Q147,P.S./M.S. 147 Ronald McNair,2018-19,561,10,42,52,56,52,50,69,90,73,67,0,0,0,0,387,69%,57%
1056,Q148,1.69464521537326e-312,P.S. 148 Queens,343000000000,DOE,General Academic,Elementary,Q148,89-02 32 AVENUE,NY,40.757629,-73.878638,403,25,33900,1.98327337537354e-314,QN28,Jackson Heights,COMMUNITY SCHOOL DISTRICT 30,30Q148,P.S. 148 Queens,2018-19,804,74,100,124,114,132,136,124,0,0,0,0,0,0,0,600,75%,79%
1057,Q149,1.6946452153782e-312,P.S. 149 Christa McAuliffe,343000000000,DOE,General Academic,Elementary,Q149,93-11 34 AVENUE,NY,40.755759,-73.874505,403,25,27300,1.98338207673254e-314,QN28,Jackson Heights,COMMUNITY SCHOOL DISTRICT 30,30Q149,P.S. 149 Christa Mcauliffe,2018-19,979,0,112,122,138,206,224,177,0,0,0,0,0,0,0,733,75%,78%
1058,Q150,1.69464521538314e-312,P.S. 150 Queens,343000000000,DOE,General Academic,Elementary,Q150,40-01 43 AVENUE,NY,40.745887,-73.923375,402,26,18101,1.97717660530386e-314,QN31,Hunters Point-Sunnyside-West Maspeth,COMMUNITY SCHOOL DISTRICT 30,30Q150,P.S. 150 Queens,2018-19,1028,51,133,139,154,158,168,147,78,0,0,0,0,0,0,528,51%,60%
1059,Q151,1.69464521538808e-312,P.S. 151 Mary D. Carter,343000000000,DOE,General Academic,Elementary,Q151,50-05 31 AVENUE,NY,40.758027,-73.908146,401,22,16300,1.97997795751578e-314,QN70,Astoria,COMMUNITY SCHOOL DISTRICT 30,30Q151,P.S. 151 Mary D. Carter,2018-19,359,30,48,59,47,62,59,54,0,0,0,0,0,0,0,330,92%,85%
1060,Q152,1.69464521539302e-312,P.S. 152 Gwendoline N. Alleyne School,343000000000,DOE,General Academic,Elementary,Q152,33-52 62 STREET,NY,40.753094,-73.900584,402,26,29300,1.98211232752867e-314,QN63,Woodside,COMMUNITY SCHOOL DISTRICT 30,30Q152,P.S. 152 Gwendoline N. Alleyne School,2018-19,1015,72,135,151,157,139,183,178,0,0,0,0,0,0,0,752,74%,79%
1061,Q153,1.69168082152291e-312,P.S. 153 Maspeth Elem,342000000000,DOE,General Academic,Elementary,Q153,60-02 60 LANE,NY,40.716296,-73.904463,405,30,59900,1.98976046570255e-314,QN30,Maspeth,COMMUNITY SCHOOL DISTRICT 24,24Q153,P.S. 153 Maspeth Elem,2018-19,1126,50,130,141,183,157,174,170,121,0,0,0,0,0,0,724,64%,54%
1062,Q154,1.6921748871737e-312,P.S. 154 Queens,343000000000,DOE,General Academic,Elementary,Q154,75-02 162 STREET,NY,40.726473,-73.807750,408,24,125700,2.01002703009584e-314,QN37,Kew Gardens Hills,COMMUNITY SCHOOL DISTRICT 25,25Q154,P.S. 154 Queens,2018-19,664,33,107,99,94,113,111,107,0,0,0,0,0,0,0,520,78%,67%
1063,Q155,1.69316301847032e-312,P.S. 155,343000000000,DOE,General Academic,Elementary,Q155,130-02 115 AVENUE,NY,40.679105,-73.810067,410,28,17600,2.0339348666981e-314,QN55,South Ozone Park,COMMUNITY SCHOOL DISTRICT 27,27Q155,P.S. 155,2018-19,535,53,79,82,71,84,80,86,0,0,0,0,0,0,0,473,88%,62%
